id,text
593891128472170497,"KatyFBrand: While Cameron slags off Miliband for meeting Russell Brand, shall we just bear this in mind? "
593891129558474752,"BBCPolitics: David Cameron says child benefit is ""key"" for UK families  bbcqt "
593891129713635329,I see bbcnickrobinson is doing his best to spin this for the Tories. Lame. Predictable and lame. bbcqt
593891129835319300,"DanielMancip yes I'm not a nationalist ... I don't vote SNP, won't vote SNP - you however as a unionist are a nationalist"
593891130800009217,christopherhope: I will ask David Cameron if he has the Liam Byrne note in his pocket tomorrow. Apparently he takes it 'everywhere' bb
593891131252965376,AHairyBiker: I knew BBC news would put more emphasis on Ed Milliband's slight trip at the end of his question time session than the who
593891131701784576,johnmcternan lenathehyena UKLabour Ed_Miliband Try going to Queen to form a Gov with fewer MPs than Tories and with no deal in place.
593891132293193728,"DonaldLiddell: SNPBecause 
SNP VoteSNP 
IanIwrussell IanBarr67 Eileen43Eileen Zen432 shellxdoherty84 KatieKhaleesi "
593891132775464960,ntyrbbygrl: DAVID CAMERON IS BACKING A £15 MILLION MUSEUM &amp; LIBRARY DEDICATED TO MAGGIE THATCHER. £15 FUCKING MILLION. FUCK OFF.
593891132947464193,"RonMooreMoreRon: Our Tory chums don't like you tweeting the following.

Wow! What a Strong and commanding performance by Ed tonight. v"
593891133706612737,simonk133 roadto326 still think Tories a nose in front.
593891133782102016,".Ed_Miliband 'nodded' to keeping austerity, but to his own formula. I, too,  was surprised he didn't expand. "
593891134432247808,rob_pearson86: Clegg with the relaxed demeanour of a man who knows he'll be Deputy PM to *someone* on May 8th.
593891135275270144,"thhamilton: Unexpectedly, it looks like UKIP want the royal coat of arms taken off the UK passport. "
593891134000226304,"alanthegasman: Tim Farron - ""Miliband has ruled out reality"""
593891136856522752,"mrjamesmack In what conceivable situation could the SNP vote against Labour (bar Trident) without compromising on ""locking the Tories out""?"
593891137431154688,MattHancock2015: Safe to say EdM’s weak performance showed he’s too weak to stand up to SNP. Truth is British people would pay price ht
593891137502486528,No surprise there UKIP  “perform: ”
593891137372422144,johnhemming4mp Forgot to copy jessphillips in on that one.  Ops.  Fair chance of rebuttal. Figs are pretty clear: LibDem record better :)
593891137611530240,Some daft fucker has given the UKIP bigots the internet password tonight. They are licking their screens as they type!
593891137527623680,"ian_beckett: No questions on tax havens for PM on bbcqt - Pourquoi?
Cameron’s father left offshore assets in tax haven of Jersey
http:"
593891137905152002,"Here endeth the Union!
The45Storm JimForScotland Ed_Miliband  "
593891138521694208,vote no to stop alexsalmond's crazy political career plan will ruin the country  referendum snp alexsalmond
593891138798538754,"Tonight's Question Time special with Cameron, Milliband &amp; Clegg was an ideal moment for a couple of games of Bullshit Bingo."
593891139075313664,"Benotadick: If the other parties snub the SNP out of spite, they're disenfranchising Scottish people and pushing support for Indy up."
593891138966265856,"NursieDear25: A man whose party's entire campaign is based on the ""threat"" of the SNP bringing in another Tory gov, threatening to brin"
593891139222142977,AndrewColeman1 BBCJamesCook NicolaSturgeon They  said they would but Milliband saying he'd rather Tory govt than SNP backing redtories?
593891139775799296,"Why does DC have a face for every occasion? Like the ham actors in a ""B"" movie. "
593891139264126977,"HandofGOD7: Miliband getting ""tough"" on immigration. After UKLabour spent 13 years printing ""how to claim your benefits"" in 174 diffe"
593891140585291776,"As someone who is going to grimly, disappointedly go and vote Labour again this time round, please, Ed_Miliband, stop ruling out SNP deals."
593891141214445568,"Cigar117 Farage and Carswell only likely, maybe 1 or 2 others. Need strong showing by Orange Book Lib Dems. Clegg looks like a gonner."
593891141302484993,David Cameron's father left assets in offshore tax haven to his family 
593891141990383616,yetigcreature royhendo Nobody but UKIP will want to cosy up to the Tories - both Labour and  SNP know this.
593891141914894337,Kezia doll stop making a pure clown of yourself hen !!! snp
593891142330142723,"WalesForYES: If Labour let the Tories back into power, Wales will never forgive them. GE2015"
593891142762106880,I just reeeeally cannot stand David Cameron
593891142875381760,StephenNoon: Miliband has just sacrificed ScottishLabour - he'd let the Tories stay in government rather than work with the SNP mili
593891143114448898,ThimbleOfGrace which ukip policy did you agree with?
593891143223537664,RichardJMurphy: Why won't Miliband challenge the idea that the country does not run a household budget? bbcqt
593891143361929216,GAPonsonby: Miliband made a 'Reverse Vow'. Can only be effective if media run as 'No Deal' instead of 'Tory Threat'. How will BBCScotl
593891143781322752,Ed_Miliband - forget coalition would be disaster for SNP.You'll need their votes so be realistic here .If you agree-what's the problem?
593891144548950017,"MarcherLord1: bbcqt Miliband:""We will NOT form a coalition with the SNP""
RT for absolute bollocks
FAV for ""I'm gullible and totally be"
593891144699912192,"osmart: Aw Miliband, just wait till the Scottish results come in bbcqt "
593891145157091330,Why do they keep acting like Alex Salmond is still the leader of the SNP? Must be cause their shitting themselves from the boss Sturgeon
593891145610039296,MichaelH14: Ed Miliband : it wasn't the spending on teachers &amp; nurses in Britain that crashed the global economy. 'Bout time someone sa
593891145786228736,"ChristineElmer: Appalling performance by Miliband, hand in pocket, just turned his back in QuestionTime audience. No answers UKLabour"
593891146952224769,Independent: Lib Dems expose secret Tory plan to 'slash' child benefit to meet £8bn cuts target  
593891146805452800,beaubeau888: Ed Milliband came on top on the Sun's Twitter worm. Bet they won't mention that in their paper tomorrow. 
593891147438804992,"GraceyMurph safe to vote SNP and the Tories won't get in, and the Tories will get loads off UKIP voters scared of the SNP"
593891146939629569,"naebD and y'know, the tories not voting down supply bills. like they did that one time."
593891148000849922,exlabourite: debatingfools RupTroop the guy wearing a Boris Johnson mask claiming to support UKIP was released instantly apparently? 
593891149041037312,garrynewman The audience's time with Nick Clegg was irritating. Heckled rather than asking him important policy questions.
593891149397553152,"vauseswans mum... , da d.... I'm ukip"
593891150123139073,JonathanArnott: My last tweets show UKIP's real policies on the NHS. You can see for yourself at  - or you could 
593891150517432320,How can Ed Miliband form a minority government without some kind of tacit deal with the SNP?
593891150592876544,allymaciver11: I'm SNPbecause everything Els is Tory AskNicola bbcqt VoteSNP
593891150316044289,"Dafydd_Wigley: Nick Clegg. Makes it clear that Lib Dems are willing to go into coalition with the Tories - AGAIN ! Are you listening,  "
593891150810972161,IrvineWelsh: So Lab mantra all will be well if we 'get the Tories out' now 'but we don't want them out badly enough to work with a cent
593891151062704128,DouglasDaniel: Miliband's new line 'if you don't vote Labour in Scotland I will punish you by letting the Tories in'.
593891152312537088,"james_askwith TheMockneyRebel scottieh419 Ukip PPCs are either silent when asked, or refuse to endorse what their party stands for"
593891152249622529,These pundits talking about reaction of bbcqt audience is ludicrous. On the BBC's own admission half of them were Tories &amp; LibDens
593891152421638144,"MSmithsonPB: Figures from tonight's YouGov/Sun poll
: CON 34%, LAB 35%, LD 8%, UKIP 12%, GRN 5%"
593891152186609664,shauntberry Telegraph  No it wasn't fair. Why only asked Ed abt non-dorm? Why not Cameron and Clegg? It was fucking stacked.
593891153243709441,"Blowmonkey1 theSNP No deals, no coalition - quite clear. The only way to keep the Tories out is to vote scottishlabour No other way."
593891153377894401,"benrileysmith: One-word verdicts from jameskirkup. 
Cameron: strong
Miliband: stumbling
Clegg: sidelined
Audience: savage 
"
593891153130483712,"EtonOldBoys: If you thought Labour over spent read the facts, up until the Banking Crisis spent less than the Tories "
593891153767956480,GuidoFawkes: Miliband's trip makes the News at Ten
593891154955018241,"DS_Kelly: Alt Coldplay:Look at the seats!
Look how they swing for you,
And everything you do,
Yeah, they were all yellow.
CheMcNicol "
593891154967552001,WelshConserv: We've come a long way in 5yrs. Don't let EdM &amp; SNP drag us back to square one. Let's keep going SecureTheRecovery https:
593891155328270337,"eastwoodsnp222: JimForScotland It's not a bluff Jim, If Lab let the Tories in instead of being supported by SNP to form a gov, they wi"
593891155441483776,richjb1987: “ChrisDYork: And here's the best bit of the night so far... Miliband nearly face-planting the Q bbcqt 
593891155676389377,Election2015 Nick Clegg risks losing his seat in general election 
593891155823173632,"CelticWolf1312: Disgusted by Ed_Miliband saying he would rather let the Tories in than work with theSNPPeople must vote for the prog"
593891156594860033,"janicedickson: Tory MP wishes Sir John A. a happy birthday, months late "
593891157278597120,"YesGiffnock: Here is Ed Miliband handing the GE to the Tories Please RT
"
593891157802917888,Some of Cameron's lies in more detail...  
593891158574653440,TotalPolitics: After the milistumble here's Nick Clegg rudemanslapdown 
593891275537051648,"LucyMPowell: Tough questions to both leaders, but only Ed Miliband actually answering them bbcqt"
593891278628253696,"john_mcgoff: Tomorrows Sun - English edition ""Ed Miliband Trips off Stage""
Tomorrows Sun - Scottish edition ""Ed Miliband's Tripping"""
593891279274119168,yorkshirelabour: Time and time again David Cameron refuses to say which working benefits he'll cut. The audience are growing frustrated
593891279106355200,chunkymark OwenJones84 lab going to hand the torys keys to downing st to keep out snp. Can't blame snp now folks ed will sell yous out😂
593891279542550528,"TheLastLeg Russell forces Miliband to say ""hapax mogolgnon"" Milibrand"
593891279701946368,"Suzanne Evans This Lady is a little gem. Straight talking, intelligent fierce UKIP warrior. What you see is what you get. Love the honesty."
593891280243003392,"You are misinformed.If you do actually want to learn about UKIP, feel free. "
593891280641519616,KevinJPringle: .Ed_Miliband's distancing from theSNP wholly under pressure from Tories - he went way too far &amp; has given Labour in Sc
593891280637296640,BenCooper86: When did Labour start overspending &amp; does this mean the Tories under Major overspent too? bbcqt 
593891280901529600,"Frances_Coppola: Now on the train. Across the aisle are four drunk Tory men loudly proclaiming that we must cut the deficit ""because it"
593891281362886656,"KatieWeasel: Ed Miliband ""we're not going to do a deal with the SNP, there will be no coalition with the SNP"" bbcqt "
593891281018834944,"mrdavidwhitley: ""Cosying up to Russell Brand shows that Ed Miliband just isn't cut out to be Prime Minister."" "
593891281509617666,DougyMontiel: Everyone is going to be on Tory Lanez soon 📶
593891281610346497,"not even Inspector Gadget could find your dignity, fam "
593891282143043586,"Mancman10: Tonight's YouGov poll:
LAB 35%
CON 34%
UKIP 12%
LDEM 8%
GRN 5%
7DaysToGo
GE2015"
593891282482769920,GAPonsonby: 'Vote for us or we'll set the Tories on you'. I just can't see this as anything other than a suicide note for scottishlabo
593891282507948032,Davidbush that we can agree on. You over the border in Scotland? I'm in safe Tory seat not seen our Tory candidate /shrug UKIP/LD busy here
593891282705068032,LiviEastSNP: So Milliband and Labour would rather allow the Tories back in than form a Government. Why is he standing then!... http://t
593891282738618368,tombradby: Nick Clegg looks supremely confident in this format. I think he's done himself some favours tonight.
593891282965176320,jameslee42 SteveRHolmes SNP won't abstain from a left-leaning programme of minority Govt. They'd be crucified in Scotland.
593891283778822144,If Miliband doesn't think the last labour government overspent then there is no way him and his party can be trusted with the economy
593891283883659264,jameskirkup: David Cameron will be happy with tonight's events. Nick Clegg will be satisfied. Ed Miliband will be sad. bbcqt
593891284626051073,TegidRoberts: TinaTeapot27 Alexx_McArthur bratdha anything at all is better than the Tories back in. A lab/snp/plaid/green/lib/kitch
593891284563193856,"joncstone: ICM snap poll for the bbcqt special has a solid win for David Cameron: 

44% Cameron
38% Miliband
19% Clegg "
593891284873564161,thewinning55: Sturgeon gives herself payrise making her 6th highest paid politician in World and rides around in a helicopter then slam
593891284747563008,Politics: BBC Question Time sketch: David Cameron v Ed Miliband... and Liam Byrne: In a spe...  via .TheNewsHype
593891285037101056,David Cameron confidant promotes forced depopulation of Muslims in Europe  via WritersofColour
593891285351665665,amiablecynic: I'm a GreenParty member but I'll vote Labour because I believe Ed has the best chance of ending Tory rule dontvotegre
593891285339086849,"Last RT: If Ed Milliband won't do a deal with SNP, highly unlikely they will be in government"
593891285771104258,Always_a_Yes: Miliband just doesn't understand Scots and he is getting poor advice from Scottish Labour politicians all desperate to ke
593891285674622976,"A_Liberty_Rebel: Only regret at BBCQT is that, in Yorkshire, no-one asked Miliband about connection between Rotherham &amp; criminalising"
593891287159447552,Markfergusonuk: Ed Miliband’s offer to the SNP 
593891287369125888,PeteWars: MichelleMone how will you control the Tories in Scotland Michelle?
593891287142535168,"Politics: BBC Question Time: Ed Miliband savaged over his economic record: Ed Miliband, the...  via .TheNewsHype"
593891287285137408,"How leaders dealt with TV grilling: Carole Walker gives her verdict on how David Cameron, Nick Clegg and Ed Mi... "
593891287876644864,shonad7674: Tory &amp; Labour you insult me every time you open your mouth.I am a pensioner voting politically for 1st time &amp; will be votin
593891287721517056,"“MSmithsonPB: Figures from tonight's YouGov/Sun poll
: CON 34%, LAB 35%, LD 8%, UKIP 12%, GRN 5%” spin this toadmeister you total tit."
593891288107343872,BuntinRobert: The finest reply to Ed M's dismissal of Scots' democratic votes is to deliver 59 SNP MPs.
593891288166100992,Franz_Dada: Nick Clegg claims the tutionfees lie (And the increase of fees) makes for a FAIRER SYSTEM elitism highereducation livet
593891288677777408,Wish David Cameron asked a member of the audience if they were an ostrich bbcqt
593891288476418048,"britology_: Figures from tonight's YouGov/Sun poll
CON 34%, LAB 35%, LD 8%, UKIP 12%, GRN 5% GE2015 ELECTION2015"
593891288996384769,"""David Cameron: smooth, smiley but unconvincing"" bbcqt "
593891289302736897,bbc9in: I see bbcnickrobinson is doing his best to spin this for the Tories. Lame. Predictable and lame. bbcqt
593891289474674689,AngusMacNeilSNP: Again Nicola Sturgeon a truly amazing political &amp; honest personal connection with audience ..Impressed  Join SNP at h
593891289420144640,"mac123_m: Ed Miliband has spelt it out again. No deals with the SNP.
There's a choice:
Vote SNP get Tories
Vote LAB and get LAB http://"
593891290040967169,"bbcnickrobinson Ed_Miliband nick,will you be spending election night with the camerons? Blatent tory bias from you all night."
593891289902354432,SNP leader faces audience questions: Nicola Sturgeon is grilled about the SNP's role at Westminster by a live ... 
593891290535874560,BBCDouglasF HumzaYousaf I guess he really doesn't want to be PM? The hardy Scots will definitely not be voting for him!! SNP GE15
593891290523238401,"labourpress: Families are on average £1,100 worse off thanks to Tory tax &amp; benefit changes bbcqt"
593891290519076864,"moominmandy: Cameron definitely the winner so far. Miliband just not up to it. And why does he keep saying ""look...""  bbcqt"
593891290590261249,Mary4Wakefield: Clegg distressed by people turning to food banks. But voted to raise VAT to 20% while cutting taxes for millionaires.
593891291345334272,JonnyGeller lalamandi2205 Was this bonhomie before or after Dave went into the darkened room to have his manifesto shredded by Clegg?
593891291475357697,"""guardiannews: Miliband hardens his line: I will not do deal with SNP ... what an arse... LaboursLost Murphyism """
593891291651518465,MartynMcL: The Lynton Crosby show is in full swing after David Cameron's bbcqt appearance 
593891292310036480,RichH1337 Canton_Chris you weren't praising clegg then. That was pur Cameron love in lol
593891292767215617,"Celebs4indy petehynd IrvineWelsh red tories, blue tories, yellow tories - they're all the bleedin' same!"
593891292846891008,"GoodwinMJ LabourNHSJAN If Nigel Farage stands down, then UKIP will implode"
593891293123706880,RCorbettMEP: BBCDebate  The sign language interpreter in the last debate summed up Farage admirably: 
593891293471858688,"ian_beckett DailyMirror Nick Robinson, spinning like crazy for the Tories calls it differently. Brazen."
593891293446574080,BBC Question Time sketch: David Cameron v Ed Miliband... and Liam Byrne: In a special edition for the 2015 gen... 
593891294146990081,Forget Left-wing bias - this was the most Conservative BBC Question Time audience ever: David Cameron was expe... 
593891294394519552,mik61scot: Nicola Sturgeon rocks the SNP Presidential departure wave at an Edinburgh 5 star hotel *childpoverty summit?* 
593891294847447041,"BBC Question Time: Ed Miliband savaged over his economic record: Ed Miliband, the Labour leader, refuses to ac... "
593891295246036992,jamesosh: Clegg talking crap on tuition fees. He wasn't between 'rock and hard place'. I was in the room when he decided to vote for it
593891295602573312,karren_brady: It's clear to me that Ed Miliband and Labour don't understand business. They just don't have a plan for Britain bbcqt
593891296114298882,Nigel_Farage: Tonight you saw that they're all the same. Only ukip offers positive change. Please consider helping us out: 
593891296227565568,"jolly_angelina: .fauxpaschick Well Tory's private army aka G4s waiting in the wings, plus I remembered this 
 a"
593891297112502272,"georgeeaton: ICM poll: Cameron 44%, Miliband 38%, Clegg 19% - Cameron ahead but by less than in most leadership polls. bbcqt"
593891297129308161,deletedbyMPs: DT annebegg: Had a suspicion the SNP would prefer a Tory govt. Now from Nicola's own lips .... h... 
593891297557090304,Craig4CardiffN Tories not done enough to stop dodging 3200+ on benefit fraud &amp; just 300 on tax avoidance loses more 
593891297963941888,LouiseMensch what makes me laugh is that you only tweet polls with Tories ahead and labour supporters ditto
593891298240790528,YesAlliance59 think he took strategic view. Knows Scotland lost so he played to English voters with anti-SNP stance. He needs seats in Eng.
593891298475663360,"Charles_HRH: David Cameron, Ed Miliband, Nick Clegg. Snog, Marry, Avoid? bbcqt"
593891299159384065,"macplus4: And. Miliband stumbled. Much bigger issues to discuss - NHS, mental health, foodbanks, homelessness, usual cuts to women &amp; ch"
593891299767525376,DavidSalocin: Having watched propaganda of UK TV only UKIP addressing elephant in room Immigration rest narcissistic liars VoteUKIP 
593891300233084929,Jacqueline_Gold: Remember Miliband was one of Gordon Brown's advisers! Can't trust a word he says. Labour had 13 yrs in power &amp; crashed
593891300732215297,Milliband's suicide note tonight was driven by desperation and awareness of the dire straights of his party in Scotland. SelfInflicted
593891300417605632,"MSmithsonPB: LAB still in lead in latest latest YouGov Sun poll but CON up 1
LAB  34% =
CON 33% +1 
UKIP 14%=
LD 8% -1
GRN 5% -1"
593891301063585795,WLabourStafford: If Tories win GH2015 local schools face budget cuts of 10% over the next 5 years. Stafford families deserve better. V
593891301164212224,"GeorgeAylett: Clegg was so opposed to the Bedroom Tax that time and time again he voted to keep it.
bbcqt "
593891302003122176,"IndyForTheGuy: ""Vote for me or I will go in such a huff. And while I sulk, the tories will get back in, &amp; then you'll be sorry!"" http:/"
593891302690988033,jreynoldsMP: Missed the start. Did Cameron also bring a note reminding everyone Tories were pledged to match Lab's spending plans pre-f
593891302909091840,"Ed_Miliband ""what's your name"" "" I'm going to answer that directly"" how scripted is this guy!! Ridiculously annoying 😝 GE15 SNP VoteSNP"
593891303076704256,"Ed Miliband is now trending in Ireland, ranking 9
"
593891302938431490,LouiseMensch try the local hunt should be good Tory support there allinittogether 
593891303550808064,Why has Farage got his own show?  BBC
593891303550758912,SirGully LaDonna196153 Daniel__Brookes JackieFletcher4 You are the supporters of ukip nothing more nothing less
593891303051505664,"How leaders dealt with TV grilling: Carole Walker gives her verdict on how David Cameron, Nick C...  MuhamadJabal"
593891303768862720,"jon_swindon: Revealed, the £2,000-a-year sneaky Tory tax credits raid CameronMustGo  "
593891304167309313,"damian57: EdM can only be PM propped up by the SNP -  with more borrowing, more taxes, more debt.  Would you pay for that?  ""Hell, yeah"""
